956,rocks had fallen from above,rocks had fallen from beneath,1,1
958,people tell their future to the next generation,people tell their history to the next generation,0,0
961,he kicks a football on the ground,he kicks a basketball on the ground,1,1
962,she read a fairy tale on the newspaper,she read breaking news on the newspaper,0,0
963,he put on his earphone and listened to the radio,he put on his eyeglasses and listened to the radio,1,1
965,I opened my mouth and breathed heavily,I opened my eyes and breathed heavily,1,1
966,he married his dog,he married his girlfriend,0,0
969,the company starts offices all over the building,the company starts offices all over the world,0,0
970,my family lives in a large house,my family lives in a large box,1,1
972,I often walk my dog after dinner,I often walk my bag after dinner,1,1
973,my arm hurts and it's very comfortable,my arm hurts and it's very painful,0,0
974,I'm looking for a job as a mother,I'm looking for a job as a babysitter,0,0
976,running makes me feel full,running makes me feel hungry,0,0
977,she ate 3 hamburgers for lunch,she ate 30 hamburgers for lunch,1,1
978,he rode a bike in the river,he rode a bike in the street,0,0
981,there are sixty students in this class,there are sixty teachers in this class,1,1
987,I bought snakes from the supermarket,I bought snacks from the supermarket,0,0
988,the apple grew under the tree,the apple grew on the tree,0,0
989,food can be cooked in a pan,food can be cooked in a van,1,1
991,he lost all his money in donating,he lost all his money in gambling,0,0
992,he brought an exhibit from the museum,he brought a souvenir from the museum,0,0
993,he scored the losing goal,he scored the winning goal,0,0
996,drivers should not drive when they are energetic,drivers should not drive when they are tired,0,0
997,I woke up and found an elephant in my pajama,I woke up and found a mosquito in my pajama,0,0
998,the new product catches readers' eye,the new product catches readers' ear,1,1
1003,the security officer robbed the bank,the security officer guarded the bank,0,0
1009,he swam in the lake,he swam in the fish tank,1,1
1011,he took the final exam to pass the course,he skipped the final exam to pass the course,1,1
1014,he took a photo of all his friends,he took a photo of all human beings,1,1
1015,thank you for your selfless action,thank you for your selfish action,1,1
1016,the reporter awarded the Olympic champion,the reporter interviewed the Olympic champion,0,0
1017,the impressive speech was interrupted by hiss,the impressive speech was interrupted by applause,0,0
1018,he struggled to make his nightmare come true,he struggled to make his dream come true,0,0
1022,he bought a cake to celebrate her birthday,he ate a cake to celebrate her birthday,1,1
1023,he escaped the bullet and survived,he escaped the bullet and died,1,1
1026,he threw a plate for his dog to catch,he threw a frisbee for his dog to catch,0,0
1027,she put on running shoes before jogging,she put off running shoes before jogging,1,1
1029,students like it when teachers let them go later,students like it when teachers let them go early,0,0
1036,he received many gifts at his birthday party,he received many complaints at his birthday party,1,1
1037,he surfed the sea to check his email,he surfed the web to check his email,0,0
1039,she planted a tree in her yard,she planted a tree in her bedroom,1,1
1040,the policeman put the witness in jail,the policeman put the suspect in jail,0,0
1041,he printed out the form and filled in the blanks,he printed out the form and crossed out the blanks,1,1
1042,the turtle broke the eggs it laid on land,the turtle deposited the eggs it laid on land,0,0
1043,the shipowner adjusted the sail to go faster,the shipowner adjusted the wind to go faster,1,1
1044,he lit the cigarette and began to smoke,he extinguished the cigarette and began to smoke,1,1
1045,the bride got a bouquet after the wedding,the bride threw a bouquet after the wedding,0,0
1046,she put her earrings back to the seasoning box,she put her earrings back to the jewelry box,0,0
1047,a short lunch break from work makes me eat quickly,a short lunch break from work makes me eat slowly,1,1
1048,every time I got a reply when he received my letter,every time I wrote a reply when he received my letter,1,1
1051,he lit a torch to see in the daytime,he lit a torch to see in the nighttime,0,0
1055,DVD can be used to search for information,DVD can be used to store information,0,0
1057,she took off socks and washed her hands,she took off gloves and washed her hands,0,0
1058,the cow jumped over the moon and escaped,the cow jumped over the fence and escaped,0,0
1059,he left her a lot of bills in his will,he left her a lot of money in his will,0,0
1060,the little girl tiptoed and rang the bell,the little girl squatted and rang the bell,1,1
1061,he stretched out on the economy class of the flight,he stretched out on the first class of the flight,0,0
1062,he walked through the hallway to another room,he walked through the railway to another room,1,1
1064,the garden of flowers is in the middle of the table,the bouquet of flowers is in the middle of the table,0,0
1066,she put the guitar on the top of the shelf,she put the guitar on the top of the mountain,1,1
1068,she got a good grade after a semester of hard study,she got a bad grade after a semester of hard study,1,1
1069,her new song was popular on the theater screen,her new movie was popular on the theater screen,0,0
1070,it's 12 o'clock and the new year is coming,it's 6 o'clock and the new year is coming,1,1
1071,the bird built a nest on the top of the tree,the bird built a nest on the bottom of the tree,1,1
1072,she turned on the light and the room became bright,she turned on the radio and the room became bright,1,1
1075,I remember they built a snowman last winter,I remember they built a snowman last summer,1,1
1077,she walked to the gas station to refuel her car,she drove to the gas station to refuel her car,0,0
1078,after one year of exercise he became strong,after one day of exercise he became strong,1,1
1079,he opened his umbrella when it started to rain,he folded his umbrella when it started to rain,1,1
1081,he ran out of cola while driving to work so he walked there,he ran out of gas while driving to work so he walked there,0,0
1083,jim wrote a message with a pencil on a piece of paper,jim wrote a message with a finger on a piece of paper,1,1
1084,the businessman went to the airport to catch a plane,the businessman went to the airport to catch a mouse,1,1
1086,the difference between the twins' birth time is one minute,the difference between the twins' birth time is one day,1,1
1087,he found enough evidence to commit a crime,he found enough evidence to convict a crime,0,0
1089,tina told her dog to clean the apartment,tina told her daughter to clean the apartment,0,0
1090,jack had bad breath so he ate a garlic,jack had bad breath so he ate a mint,0,0
1092,he ate hot pot at a fast food restaurant,he ate a hamburger at a fast food restaurant,0,0
1095,as a geographer he studied the Earth's surface,as a geographer he created the Earth's surface,1,1
1097,the child looked up to find stars in the sky,the child looked down to find stars in the sky,1,1
1099,tom watched fictions on television,tom watched fictions on magazines,1,1
1100,john got up early to take a good rest,john got up late to take a good rest,0,0
1102,she bent her knees to jump up,she bent her eyebrows to jump up,1,1
1103,anne dropped an egg on the floor,anne dropped a waterfall on the floor,1,1
1106,he put on his shoes to see well enough,he put on his eyeglasses to see well enough,0,0
1109,jefferson forgot to shut up before he did some exercises,jefferson forgot to warm up before he did some exercises,0,0
1110,he received a degree from his family,he received a degree from the university,0,0
1112,tony used his drakes to stop his bicycle,tony used his brakes to stop his bicycle,0,0
1113,she found seahorses at the bottom of the sea,she found eagles at the bottom of the sea,1,1
1114,he used his id card to pay the bill,he used his credit card to pay the bill,0,0
1116,joe slipped on a banana peel,joe slept on a banana peel,1,1
1121,jack called his sick friend to check on her,jack ignored his sick friend to check on her,1,1
1123,a boat floated in the water,a boat floated in the bowl,1,1
1124,fred turned up the volume of the radio,fred turned up the capacity of the radio,1,1
1125,alex drove the van to the lake,alex drove the van into the lake,1,1
1127,mary wore a pretty watch to the dancing party,mary wore a pretty dress to the dancing party,0,0
1132,he wrote a letter on a typewriter,he wrote a letter on tv,1,1
1137,lewis was having an affair with his boss,lewis was having an affair with his girlfriend,1,1
1139,jack handed a word to her,jack handed a dictionary to her,0,0
1144,the boss made him do hard work all day,the boss made him do hard work all year,1,1
1146,I could hear the rain pattered against the window,I could hear the rain pattered through the window,1,1
1147,my boyfriend brought me some roses on Valentine's Day,my boyfriend grew me some roses on Valentine's Day,1,1
1148,chris lived at the bus stop,chris waited at the bus stop,0,0
1149,our teacher told us to make more effort in study,our teacher told us to make more mistakes in the study,1,1
1152,his success is due to his poor work,his success is due to his excellent work,0,0
1153,he turned to his teacher for a question in homework,he turned to his teacher for a question in the exam,1,1
1155,adults are not allowed to drink beer,children are not allowed to drink beer,0,0
1157,caroline asked her dog a name,caroline gave her dog a name,0,0
1165,tucker overdosed on candy,tucker overdosed on heroin,0,0
1167,Ariel wanted to surprise Beth by calling her a puppy,Ariel wanted to surprise Beth by buying her a puppy,0,0
1170,he posted a stamp on the letter,he printed a stamp on the letter,1,1
1174,they hung out at the coffee shop,they hung out at the meeting room,1,1
1176,wildfires are controlled by firefighters,wildfires are controlled by street fighters,1,1
1177,bees can understand each other's dancing,honey can understand each other's dancing,1,1
1178,he looked at the watch worn on his waist,he looked at the watch worn on his wrist,0,0
1180,a secret is something that few people know,a secret is something that everyone knows,1,1
1181,he ate too much that his fart was sweet,he ate too much that his fart was smelly,0,0
1183,he brought his gun for the hunt,he brought his gum for the hunt,1,1
1184,the yard was wet after several days of sunshine,the yard was wet after several days of rain,0,0
1185,the ship sailed across the iced waters of the Atlantic,the ship sailed across the icy waters of the Atlantic,0,0
1186,the ship turned sharply to get a collision,the ship turned sharply to avoid a collision,0,0
1187,the artist added more colors on his painting,the artist added more melodies on his painting,1,1
1188,he found a bat to play soccer,he found a ball to play soccer,0,0
1194,the conversation is at the beginning so I hung up the phone,the conversation is at the end so I hung up the phone,0,0
1199,the dog chased the cat up the tree,the dog chased the cat up the sofa,0,0
1202,he wanted to lose weight to fit into future clothes,he wanted to lose weight to fit into previous clothes,0,0
1207,cindy said she was too sick to go to school,cindy said she was too good to go to school,1,1
1208,the old man was praised for littering in public,the old man was fined for littering in public,0,0
1211,the government built an aircraft roadway in the airport,the government built an aircraft roadway in the train station,1,1
1212,the cat licked her fur carefully,the girl licked her fur carefully,1,1
1214,my hands are tired because I have been standing up all day,my feet are tired because I have been standing up all day,0,0
1216,penguins are birds that cannot fly,penguins are fish that cannot fly,1,1
1217,I attend a class in the classroom,I attend a class in the principal room,1,1
1218,one of the common reasons for flight delay is the mood of the pilot,one of the common reasons for flight delay is the traffic of the aircraft runway,0,0
1221,the boy read the novel aloud to his blind grandfather,the boy read the novel aloud to his deaf grandfather,0,0
1225,the bar closed early because it was crowded,the bar closed early because it was empty,0,0
1226,he got pulled over by the police when he was parking,he got pulled over by the police when he was speeding,0,0
1228,bosh realized he forgot something when he looked at his watch,bosh realized he forgot something when he looked at his list,0,0
1233,the girl handed down her clothes to her younger sister,the girl handed down her clothes to her elder sister,1,1
1234,the bomb was defused when the terrorist set it off,the bomb exploded when the terrorist set it off,0,0
1239,I scratched my skin to relieve scar,I scratched my skin to relieve the itch,0,0
1240,the burglar broke into my house without calling me up,the burglar broke into my house without awakening me up,0,0
1242,the mirror in the bathroom fogged up after she applied her makeup,the mirror in the bathroom fogged up after she took a shower,0,0
1244,the driver rotated the steering wheel and the car turned,the driver rotated the steering wheel and the car halted,1,1
1245,my shirt was wrinkled so I ironed it,my shirt was tidy so I ironed it,1,1
1248,the woman received an admission after she graduated,the woman received a diploma after she graduated,0,0
1249,emily came upon a river on the sidewalk,emily came upon a puddle on the sidewalk,0,0
1251,the audience booed the comedian off the stage for his humor,the audience booed the comedian off the stage for his boredom,0,0
1254,alex was lost so he drew a map,alex was lost so he bought a map,0,0
1255,tina pushed the gas pedal to open the car door,tina pushed the gas pedal to speed the car up,0,0
1256,sarah got away with the crime because new evidence was discovered,sarah got away with the crime because new evidence was destroyed,0,0
1259,jane forget her ID so she was denied entrance into the bar,jane brought her ID so she was denied entrance into the bar,1,1
1260,a comet collided the moon and a crater formed on it,a comet passed by the moon and a crater formed on it,1,1
1261,the benefactor requested to stay anonymous to maintain his privacy,the benefactor requested to stay anonymous to maintain his reputation,1,1
1262,janice felt ashamed of the scar on her face,janice felt ashamed of the smile on her face,1,1
1263,the x-ray showed that his arm was painted,the x-ray showed that his arm was broken,0,0
1267,I put in some unnecessary contents and the drawers became cluttered,I threw away some unnecessary contents and the drawers became cluttered,1,1
1268,the student flaunted his test grade to his classmates,the student flaunted his test grade to his pets,1,1
1271,the boy murmured his reply when his mother told him to speak up,the boy murmured his reply when his mother told him to whisper,0,0
1273,the lipstick on his cheek implied he was kissed by a woman,the lipstick on his cheek implied he blushed in front of a woman,1,1
1274,the gardener put seeds in the soil to make his plants flourish,the gardener put fertilizer in the soil to make his plants flourish,0,0
1276,the company lost money due to its positive consumer reviews,the company lost money due to its negative consumer reviews,0,0
1277,ben woke up with a toothache so he skipped an appointment with his dentist,ben woke up with a toothache so he made an appointment with his dentist,0,0
1280,paul deleted the email for it's an important emailfalse : 1,paul deleted the email for it's a spam email,0,0
1282,the toddler started crying without his favorite toy,the toddler started crying with his favorite toy,1,1
1285,he eats a table for dinner,he eats a cake for dinner,0,0
1287,he peels an apple with a knife,he peels an apple with cotton,1,1
1289,Strikes will bring convenience to people's lives,Strikes will bring inconvenience to people's lives,0,0
1290,you acquire objects when you go shopping,you give objects when you go shopping,1,1
1292,"If you want to get a question, you will use a calculator","If you want to get an answer, you will use a calculator",0,0
1297,he turns the pages while reading a magazine,he closes his eyes while reading a magazine,1,1
1299,Usually you need to invite friends to a party,Usually you need to invite animals to a party,1,1
1300,he needs to pay the cost of admission to go to the hospital,he needs to pay the cost of admission to go to a film,0,0
1301,He pedaled to ride his bicycle,he danced to ride his bicycle,1,1
1302,He used a torch to cool the freshly cooked beef,He used a breeze to cool the freshly cooked beef,0,0
1304,Today's knowledge is too difficult for me to understand,Today's knowledge is too simple for me to understand,1,1
1307,It is especially bad to harm a child,It is especially good to harm a child,1,1
1308,You would enjoy the company of your friends because they like the people you hate,You would enjoy the company of your friends because they hate the same people you do,0,0
1310,You are likely to find a bird in a burrow,You are likely to find a weasel in a burrow,0,0
1312,You would go to a film because you want to be entertained,You would go to a film because you want to be nervous,1,1
1313,Standing in the snow makes you feel hot,Standing in the snow makes you feel cold,0,0
1314,boats sail on the water,boats sail on the sky,1,1
1318,Disabled people's life is inconvenient,Disabled people's life is convenient,1,1
1319,Often do not eat breakfast will make people sick,Often do not eat breakfast will make people healthy,1,1
1322,People shouldn't play pirated games,People should play pirated games,1,1
1324,I want to go out for a picnic in bad weather,I want to go out for a picnic in fine weather,0,0
1325,"Cooking is a very boring thing, so I like it","Cooking is a very interesting thing, so I like it",0,0
1327,Eating a lot makes me fat,Eating a lot makes me thin,1,1
1328,I want to have my hair cut because my hair is too long,I want to have my hair cut because my hair is too short,1,1
1331,You are likely to find a bookshelf in a furniture store,You are likely to find a piece of bread in a furniture store,1,1
1333,You parked the boat in the garage,you parked your car in the garage,0,0
1334,a lot of people get hurt in sleep,a lot of people get hurt at war,0,0
1335,it is normal for people to use radio to play games,it is normal for people to use the computer to play games,0,0
1336,The space shuttle needs fuel to fly,The space shuttle needs water to fly,1,1
1341,He cooked a meal in an iron pot.,He cooked a meal in a paper pot.,1,1
1343,he married a woman that he hated,he married a woman that he loves,0,0
1345,students enhance their academic abilities by sleeping,Students enhance their academic abilities by doing homework,0,0
1348,He braked with his left foot while driving.,He braked with his right foot while driving.,0,0
1349,he drinks water when he is thirsty,he drinks oil when he is thirsty,1,1
1351,Getting enough sleep can make you exhausted,getting enough sleep will make you energetic,0,0
1352,Cutting short strings makes the guitar sound,Playing the strings makes the guitar sound,0,0
1353,Pour detergent into the washing machine to wash clothes,Pour ink into the washing machine to wash clothes,1,1
1357,Divergent attention improves learning efficiency,Concentration improves learning efficiency,0,0
1360,He took a nap in the sink,He took a nap in the bed,0,0
1362,Cinemas usually play movies after the lights are turned on,Cinemas usually play movies when the lights are off,0,0
1365,He threw his hook into the lake to catch elephants,He threw his hook into the lake to catch fish,0,0
1367,Swimmers in swimming competitions usually need to wear swimsuits,Swimmers in swimming competitions usually need to wear down jackets,1,1
1369,He communicated with his friends by newspapers,He communicated with his friends by letter,0,0
1370,Kissing is a way of expressing love between couples,Arguing is a way of expressing love between couples,1,1
1371,Household cleanliness after housework,Households get dirty after housework,1,1
1372,"In most cases, you need a passport to go to other countries","In most cases, you need a driving license to go to other countries",1,1
1374,Students with poor eyesight mostly sit in the front rows of the classroom,Students with poor eyesight mostly sit in the back rows of the classroom,1,1
1376,Usually the one who gets a higher score in basketball game wins the game,Usually the one who gets a lower score in basketball game wins the game,1,1
1377,He wrote a book review before reading the book,He wrote a book review after reading the book,0,0
1379,"If you lose too much weight, you won't be able to wear the clothes you used to wear","If you gain too much weight, you won't be able to wear the clothes you used to wear",0,0
1380,People usually cry after hearing a funny joke,People usually laugh after hearing a funny joke,0,0
1382,too much smoking can cure pulmonary disease,too much smoking can cause pulmonary disease,0,0
1384,"it rarely winds in the desert, so the desert is dry","it rarely rains in the desert, so the desert is dry",0,0
1385,usually there are many stores in malls,usually there are many elephants in malls,1,1
1387,Chicago is the name of a city,Chicago is the GDP of a city,1,1
1389,I put my clothes in a closet,I put my clothes in a shoebox,1,1
1392,the color of the orange is orange,the color of the banana is banana,1,1
1395,a farm may grow a crop of cows and sheep,a farm may grow a crop of fruit and vegetables,0,0
1396,"if you want to have lunch, you can choose a restaurant","if you want to have lunch, you must choose a restaurant",1,1
1397,most people use legs to walk,most people use arms to walk,1,1
1401,you can jump out of a window if the window is open,you can jump out of a window if the window is closed,1,1
1403,a thief stole my finger,a thief stole my wallet,0,0
1404,Tom caught a big fish in the sea,Tom caught a big tiger in the sea,1,1
1405,I'm dirty now so I need to take a shower,I'm dirty now so I need to have lunch,1,1
1406,I can hear the light from the moon at night,I can see the light from the moon at night,0,0
1408,they put out a fire successfully with water,they put out a fire successfully with kerosene,1,1
1410,the waiter serves me coffee in the same cup every morning,the waiter serves me coffee on the same plate every morning,1,1
1411,the car broke down so I lifted the hood to check it,the car broke down so I lifted the window to check it,1,1
1412,smelling an apple every day can be good for your health,eating an apple every day can be good for your health,0,0
1415,I parked my car on the highway,I parked my car in the garage,0,0
1418,people often sleep with their pajamas on,people often sleep with their shoes on,1,1
1423,Alice was late three times this week and the boss was very happy for it,Alice was late three times this week and the boss was very angry for it,0,0
1426,I poured kerosene on top of the cereal as my breakfast,I poured milk on top of the cereal as my breakfast,0,0
1428,the food tastes very bad and I enjoy it very much,the food tastes very good and I enjoy it very much,0,0
1429,the bar is a good place to prepare for the exam,the bar is a good place to have fun,0,0
1430,"if you don't know how to cook it, you can follow a recipe","if you don't know how to cook it, you can follow a menu",1,1
1433,we built up an army to protect ourselves,we built up an army to protect the enemy,1,1
1434,"when you are drowning, a lifeguard can save your life","when you are drowning, a computer can save your life",1,1
1435,I shouted at the top of my voice to avoid her attention,I shouted at the top of my voice to catch her attention,0,0
1439,sleeping at night is for not being tired,sleeping at night is for not being hungry,1,1
1445,I was very happy because my little brother was born yesterday,I was very happy because my big brother was born yesterday,1,1
1450,I drove from China to the North Pole,I drove from China to Russia,0,0
1451,many trees fell to the ground during the windstorm yesterday,many clouds fell to the ground during the windstorm yesterday,1,1
1452,a salesman can fool a product,a salesman can fool a customer,0,0
1454,anything can't be bought for the high price,something can't be bought for the high price,0,0
1459,I send my new book to bookstores to sell it,I send my new book to hospitals to sell it,1,1
1460,I caught this rabbit in the forest,I caught this rabbit on the Moon,1,1
1463,a thousand microphones are going to listen to his speech today,a thousand people are going to listen to his speech today,0,0
1466,the cry of the audience is the best encouragement for the comedian,the laughter of the audience is the best encouragement for the comedian,0,0
1469,throw things you don't understand anymore into the trash container,throw things you don't want any more into the trash container,0,0
1470,you need to play baseball well before going to watch a baseball game,you need to buy a ticket before going to watch a baseball game,0,0
1471,every morning I read the news in the newspaper,every morning I read the news on the diary,1,1
1472,soccer ball is a kind of ball,soccer ball is a kind of sport,1,1
1473,I buy this book from the library,I borrow this book from the library,0,0
1477,I need to see a psychologist because I had violent stomach pains,I need to see a doctor because I had violent stomach pains,0,0
1478,my lifestyle is green and I plant trees every year,my lifestyle is green and I plant fertilizer every year,1,1
1479,I bought a ticket and watch a movie at the cinema,I bought a ticket and act in a movie at the cinema,1,1
1480,It's very interesting to ride a cat on the grassland,It's very interesting to ride a horse on the grassland,0,0
1481,they began to enjoy being together after they fell in love,they began to enjoy being apart after they fell in love,1,1
1483,Tom was very sad because he was bullied in school,Tom was very happy because he was bullied in school,1,1
1484,eating salty food would make you hungry,eating salty food would make you thirsty,0,0
1485,using a washing machine to wash T-shirt is very convenient,using a washing machine to wash vegetables is very convenient,1,1
1488,we use shoelaces to ensure that shoes will not drop when walking,we use glue to ensure that shoes will not drop when walking,1,1
1492,the airport is one of the fastest things in the world,the plane is one of the fastest things in the world,0,0
1494,you need to pass exams if you want to graduate,you need to invigilate exams if you want to graduate,1,1
1496,I carried a fork to eat soup,I carried a spoon to eat soup,0,0
1499,I prepared a rocket to go to mars,I prepared a rocket to go to American,1,1
1502,I used my third hand to lift my coat,I used my second hand to lift my coat,0,0
1505,you can find rocks underground,you can find clouds underground,1,1
1509,my favorite thing is surfing in the swimming pool,my favorite thing is surfing in the sea,0,0
1510,today I forgot to bring my mouth and couldn't have lunch,today I forgot to bring my chopsticks and couldn't have lunch,0,0
1511,you need a compass to measure the distance,you need a ruler to measure the distance,0,0
1516,people smoke to have fun,people smoke to get sick,1,1
1517,every boat has a life jacket to prevent a person from falling in water,every boat has a life jacket to prevent a person from drowning in water,0,0
1519,a good chef can cook good food,a good cooker can cook good food,1,1
1521,he is such a smart boy that he learns everything slowly,he is such a smart boy that he learns everything fast,0,0
1523,I was so hungry that I ate the whole elephant,I was so hungry that I ate the whole chicken,0,0
1524,the chef is hired to eat food for customers,the chef is hired to cook food for customers,0,0
1530,you have to sing if you want to catch a fish,you have to wait if you want to catch a fish,0,0
1531,I need to go to the hospital to treat my legs,I need to go to the hospital to treat my tail,1,1
1534,we are all very happy that it's sunny again after so many days raining,we are all very angry that it's sunny again after so many days raining,1,1
1535,I'm looking for the staircase to go upstairs,I'm looking for the handrail to go upstairs,1,1
1538,I used an umbrella to avoid drenching in the rainy day,I used an umbrella to avoid drenching on the beach,1,1
1540,bad luck is part of the reason I can succeed,luck is part of the reason I can succeed,0,0
1544,toothpaste is common in the bathroom,tomato paste is common in the bathroom,1,1
1545,my baby needs a bottle of beer every day,my baby needs a bottle of milk every day,0,0
1550,the baby kangaroo will be put in its mother's hands,the baby kangaroo will be put in its mother's pouch,0,0
1552,I felt stomachache after having expired food,I felt energetic after having expired food,1,1
1560,I am looking for a new job after being fired,I am looking for a new wife after being fired,1,1
1562,I helped the robot to find its dad,I helped the boy to find his dad,0,0
1563,I prepared some fuel to power myself,I prepared some cookies to power myself,0,0
1565,I will go to the hospital tomorrow to check if I'm alive,I will go to the hospital tomorrow to check if I'm healthy,0,0
1566,I heard the sound of the birds,I saw the sound of the birds,1,1
1568,the fans sat in the soccer field to enjoy the football match,the fans sat in the stands to enjoy the football match,0,0
1570,I keep things orderly so that I can find something quick,I keep things messy so that I can find something quick,1,1
1571,I wore my wedding ring on my left hand,I wore my wedding ring on my left foot,1,1
1573,villagers dug a well to get water,villagers planted a well to get water,1,1
1575,I put my books in the bookshelf,I put my books in the wine rack,1,1
1576,everyone is amazed at her appearance when they first time see her,everyone is amazed at her appearance when they first time smell her,1,1
1578,I sunbathe on the beach every summer vacation,I sunbathe on the dressing room every summer vacation,1,1
1583,I see a duck swimming in the river,I see a duck diving in the river,1,1
1584,I spent more time on having fun so I had better grades,I spent more time on studying so I had better grades,0,0
1586,I use the knife to cut the beef,I use the fork to cut the beef,1,1
1588,she was very angry when her son was admitted to the best school,she was very happy when her son was admitted to the best school,0,0
1589,wine cellars are not just for drinking,bars are not just for drinking,0,0
1590,my grandpa can't sleep so he took stimulant pills,my grandpa can't sleep so he took sleeping pills,0,0
1594,she can become a model because she is out of shape,she can become a model because she has a good figure,0,0
1596,we listened carefully to what the teacher was thinking,we listened carefully to what the teacher was saying,0,0
1601,the root shelters us from the rain,the roof shelters us from the rain,0,0
1602,we should order as much food as we can in the restaurant,we shouldn't order too much food in the restaurant,0,0
1604,Coca-Cola has been popular for hundreds of years because of its name,Coca-Cola has been popular for hundreds of years because of its taste,0,0
1605,I just can't balance myself to ride the bicycle,I just can't balance myself to drive the car,1,1
1607,air conditioning can change the temperature effectively,air conditioning can change the brightness effectively,1,1
1608,I got married after I found out that my wife had cheated on me,I divorced after I found out that my wife had cheated on me,0,0
1609,I used the leaves to pack the pork,I used the water to pack the pork,1,1
1611,the heroine kisses the audience in this movie,the heroine kisses her lover in this movie,0,0
1612,people in the desert don't need water,people in the desert lack water,0,0
1613,queuing is a rule for good order,queuing is a punishment for destroying order,1,1
1614,ears are the organs we use to breathe,nose is the organ we use to breathe,0,0
1615,we planted mines for a better world,we planted trees for a better world,0,0
1619,she employs a driver because she can't drive,she employs a chef because she can't drive,1,1
1620,it's a great honor for me to have a talk with the president,it's a great honor for me to have a talk with my mother,1,1
1622,chatting with American is good for our Chinese learning,chatting with American is good for our English learning,0,0
1624,Americans couldn't understand what he said because of his strange accent,Americans couldn't understand what he said because of his standard spoken English,1,1
1625,illness can be found during routine physicals,illness can be cured during routine physicals,1,1
1626,I earned money by sleeping,I earned money by working,0,0
1628,my nice wearing left a good impression on him,my nice wearing left a bad impression on him,1,1
1633,the shopping mall is filled with car parks,the shopping mall is filled with shops,0,0
1634,the poem used many beautiful words,the poem used many beautiful pictures,1,1
1635,a wall without touching the sky is impossible,a wall without touching the ground is impossible,0,0
1640,I bought a headphone to share the music with others,I bought a headphone to enjoy the music alone,0,0
1642,my mother asks me to litter my room every day,my mother asks me to tidy my room every day,0,0
1646,I'm writing code on the computer,I'm writing code on the paper,1,1
1647,I used paper bags to be environmentally friendly,I used plastic bags to be environmentally friendly,1,1
1648,we can work in the night thanks to the sunlight,we can work in the night thanks to the electricity,0,0
1649,soldiers wore fatigues to be attractive in the jungle,soldiers wore fatigues to hide in the jungle,0,0
1650,I gradually forgot something due to the memory decay,I gradually recalled something due to the memory decay,1,1
1652,I need a stamp to send this email,I need a stamp to send this letter,0,0
1653,I encourage my daughter to walk alone in the darkness,I forbid my daughter to walk alone in the darkness,0,0
1656,"this is a bumper harvest year, we picked tons of leaves from apple trees","this is a bumper harvest year, we picked tons of apples from apple trees",0,0
1658,proper temperature can be found on the south pole,extreme temperature can be found on the south pole,0,0
1660,I felt happy again after eating terrible food,I felt sadder after eating terrible food,0,0
1662,the law gave the police the right to search your house,the uniform gave the police the right ro search your house,1,1
1664,the flowers are crying,the flowers are blooming,0,0
1667,I brush my teeth every day to keep them dirty,I brush my teeth every day to keep them clean,0,0
1670,the modern city is more industrialized than the countryside,the modern city is more agricultural than the countryside,1,1
1671,we went to the cemetery to remember the dead people,we went to the cemetery to chat with the dead people,1,1
1674,the language is a part of a nation's culture,the climate is a part of a nation's culture,1,1
1675,everyone has expensive fingerprints,everyone has unique fingerprints,0,0
1678,I fed pork to my wheat,I fed wheat to my pigs,0,0
1679,my family go to the park to see plum blossoms every summer,my family go to the park to see lotus every summer,0,0
1682,the puppy wanted to find its mother's breast to be fed,the chick wanted to find its mother's breast to be fed,1,1
1685,sailors work in the ocean,sailors work on the land,1,1
1686,teachers assign homework to the students,teachers assign housework to the students,1,1
1688,nice wearing can cause people to notice you at the party,normal wearing can cause people to notice you at the party,1,1
1689,wearing a party hat to attend the funeral is perfect,wearing a party hat to attend the celebration is perfect,0,0
1690,you will feel inferior about yourself when you dress nice,you will feel better about yourself when you dress nice,0,0
1693,we can't breathe in the water because I don't have gills,we can't breathe in the water because I don't have tails,1,1
1694,I could drink the whiskey on his breath,I could smell the whiskey on his breath,0,0
1695,I sat in the trunk of the taxi with my girlfriend,I sat in the backseat of the taxi with my girlfriend,0,0
1697,people go to jail because they don't want freedom,people go to jail because they sinned,0,0
1699,an umbrella can help you keep warm in snowy days,a thicker cloth can help you keep warm in snowy days,0,0
1700,the plane is a useful transportation tool in campus,the bicycle is a useful transportation tool in campus,0,0
1702,I got a scholarship for cheating in the exam,I was fined for cheating in the exam,0,0
1704,you don't need to try out products when you shop online,you can't try out products when you shop online,0,0
1707,relaxed mindset is a useful skill in marathon running,cat walking is a useful skill in marathon running,1,1
1713,I can't forget the night that I saw cells with telescope,I can't forget the night that I saw Mars with telescope,0,0
1717,you should have your passport ready before you take domestic flights,you should have your passport ready before you take international flights,0,0
1718,I'm looking for a gas station to refuel my bicycle,I'm looking for a gas station to refuel my car,0,0
1720,mushrooms are a very common dish in Asia,mushrooms are a very rare dish in Asia,1,1
1722,flu can spread easily through eye contact,flu can spread easily through touch,0,0
1724,airports are a feat of modern engineering,waterfalls are a feat of modern engineering,1,1
1728,he won a prize as best thief,he won a prize as best actor,0,0
1729,I don't know what's my real vocation,I don't know what's my real gender,1,1
1730,Joel said hello to his kids before traveling to Africa,Joel said goodbye to his kids before traveling to Africa,0,0
1731,you will find a payment counter in a police station,you will find a payment counter in a bank,0,0
1732,writing a story requires a beautiful voice,writing a story requires creativity,0,0
