870,People should destroy the collections in museums,People shouldn't destroy the collections in museums,0,1
871,People usually like pet dogs,People usually hate pet dogs,1,0
872,People can usually see chickens on the ground,People can usually see chickens in the sky,1,0
873,People usually hate to travel,People usually like to travel,0,1
874,People can judge the direction by the sun,People can't judge the direction by the sun,1,0
878,children are encouraged to be dishonest,children are encouraged to be honest,0,1
879,Love is a terrible feeling,Love is a wonderful feeling,0,1
880,water has the effect of making things dry,water has the effect of making things wet,0,1
881,we can drive with a driver's license,we can drive without a driver's license,1,0
883,People should wash dirty clothes,People should wash clean clothes,1,0
884,People usually drink clean water,People usually drink river water,1,0
886,Students usually do their homework in bed,Students usually do their homework on the desk,0,1
888,Humans usually like eating mice,Humans usually like eating pork,0,1
890,People don't need to use air conditioning on the day in a temperature,People don't need to use air conditioning on a hot day,1,0
893,People usually read books when they walk,People usually watch the road when they walk,0,1
895,People usually feed tiger grass in zoos,People usually feed tiger meat in zoos,0,1
897,Some people were born on February twentieth,Some people were born on February thirtieth,1,0
900,People usually pack food on plates,People usually pack food on hands,1,0
901,people usually marry the one they hate,people usually marry the one they love,0,1
904,The temperature during the day is usually lower than at night,The temperature during the day is usually higher than at night,0,1
907,People can use calculators to make telephone calls,People can use mobile phones to make phone calls,0,1
910,elephants are small animals,elephants are enormous animals,0,1
911,we can see tigers in the zoo,we can see aliens in the zoo,1,0
917,this land is so barren that trees grow well,this land is so fertile that trees grow well,0,1
918,this article is so brief that I can read it easily,this article is so long that I can read it easily,1,0
919,it is dangerous to swim in the sea,it is safe to swim in the sea,1,0
921,I live in the city for its fresh air,I live in the countryside for its fresh air,0,1
922,he is so inexperienced that he finished the task quickly,he is so experienced that he finished the task quickly,0,1
926,my house is a public place,my house is a private place,0,1
930,You don't want to wear short sleeves outside in winter,You want to wear short sleeves outside in winter,1,0
934,A magnet can attract aluminum,A magnet can attract iron,0,1
937,he used his mind to open the door,he used his hand to open the door,0,1
938,he used fire to cook a meal,he used water to cook a meal,1,0
943,he squeezed some lemonade from apples,he squeezed some lemonade from lemons,0,1
945,early in the morning he went out for dinner,early in the morning he went out for breakfast,0,1
947,the waiter paid the bill of a delicious meal,the guest paid the bill of a delicious meal,0,1
953,the carpet is made of wool,the carpet is made of wood,1,0
957,she threw dirty clothes into a washing machine,she threw clean clothes into a washing machine,1,0
959,ancient people made tools of metal,ancient people made tools of stone,0,1
960,I like to chase after butterflies,I like to chase after bees,1,0
964,he ate cookies after going to bed,he ate cookies before going to bed,0,1
967,he invited his female friend to his wedding,he invited his girlfriend to his wedding,1,0
968,we need an hour to get to the airport,we need a month to get to the airport,1,0
971,we said goodbye and met,we said goodbye and left,0,1
975,he got into his boat and started to row,he got into his car and started to row,1,0
979,he loves skating on water,he loves skating on ice,0,1
980,he started to work at the age of 2,he started to work at the age of 20,0,1
982,she turned on the light to sleep,she turned on the light to study,0,1
983,the farmer planted corn on his head,the farmer planted corn on his farm,0,1
984,leaves became green in autumn,leaves became yellow in autumn,0,1
985,we missed the first bus and had to take a taxi,we missed the last bus and had to take a taxi,0,1
986,she made me a cup of tea,she made me a cup of cookies,1,0
990,he bought a dictionary yesterday,he wrote a dictionary yesterday,1,0
994,we will watch the game on the radio,we will watch the game on tv,0,1
995,he fell asleep under the tree,he fell asleep in the tree,1,0
1000,comb can part hair,comb can cut hair,1,0
1001,we were told to keep silent in the library,we were told to keep noisy in the library,1,0
1002,the artist painted the handle to open the door,the artist pulled the handle to open the door,0,1
1004,he failed the course three times,he passed the course three times,1,0
1005,he put the money into his hat,he put the money into his pocket,0,1
1006,the new album of the singer is released,the new movie of the singer is released,1,0
1007,the police officer kissed the robber in the leg,the police officer shot the robber in the leg,0,1
1008,he saw a tiger at the hospital,he saw a tiger at the zoo,0,1
1010,he vowed to love her for the rest of day,he vowed to love her for the rest of life,0,1
1012,he felt depressed at the good news,he felt pleased with the good news,0,1
1013,the writer won an award for his new movie,the director won an award for his new movie,0,1
1019,he changed his job due to low salary,he changed his job due to high salary,1,0
1020,I got a stomachache and went to the dentist's,I got a stomachache and went to the chemist's,0,1
1021,it took 7 days to receive the email,it took 7 seconds to receive the email,0,1
1024,the teacher read an interesting story to the students,the chalk read an interesting story to the students,1,0
1025,the treasure is inherited from his ancestors,the treasure is inherited from his descendants,1,0
1028,he continued to read the book to the first page,he continued to read the book to the last page,0,1
1030,the big hand on a watch shows the minute,the big hand on a watch shows the day,1,0
1031,he maintained balance and fell to the ground,he lost balance and fell to the ground,0,1
1032,he bought his new coat at the clothing store,he bought his new coat at the grocery store,1,0
1033,the traffic light turned white from red,the traffic light turned green from red,0,1
1034,she smells terrible after a shower,she smells nice after a shower,0,1
1035,he put on a sweater and go skiing,he put on a t-shirt and go skiing,1,0
1038,I gave him some review on his future career,I gave him some advice on his future career,0,1
1049,they were not satisfied with each other and got a marriage,they were not satisfied with each other and got a divorce,0,1
1050,the waiter gave him a menu to order food,the waiter gave him a bill to order food,1,0
1052,I put all my stuff in the drawer to travel,I put all my stuff in the luggage to travel,0,1
1053,he used a blow dryer before he washed his hair,he used a blow dryer after he washed his hair,0,1
1054,he used spoons to eat soup,he used chopsticks to eat soup,1,0
1056,I ate lemon and my teeth turned yellow,I ate watermelon and my teeth turned yellow,1,0
1063,the ground was covered with sugar overnight,the ground was covered with snow overnight,0,1
1065,Tom wore pajamas for a job interview yesterday,Tom wore a suit for a job interview yesterday,0,1
1067,he ate some sleeping pills in order not to fall asleep,he ate some coffee beans in order not to fall asleep,0,1
1073,he used a surfboard to surf the internet,he used a browser to surf the internet,0,1
1074,he pressed the accelerator to slow the car down,he pressed the brake to slow the car down,0,1
1076,he found he had less money after he paid the bill,he found he had more money after he paid the bill,1,0
1080,she is a vegetarian and refuses to eat food,she is a vegetarian and refuses to eat meat,0,1
1082,mark is a pilot and he assembled an aircraft,mark is a pilot and he flew an aircraft,0,1
1085,he stretched his arms and caught the ball with his hands,he stretched his arms and caught the ball with his feet,1,0
1088,jim cut his finger with the soap,jim cut his finger with the knife,0,1
1091,susan cleaned her room and she had more trash,susan cleaned her room and she had more space,0,1
1093,he felt hungry and went to a gym to eat,he felt hungry and went to a restaurant to eat,0,1
1094,he suspected there was a mouse in the garage so he brought a cat home,he suspected there was a mouse in the garage so he brought a dog home,1,0
1096,joe stole some money from his own pocket,joe stole some money from his mother's pocket,0,1
1098,he felt like suiciding and the doctor lent him a gun,he felt like suiciding and the doctor lent him a hand,0,1
1101,susan disconnected the phone to wait for another call,susan hung up the phone to wait for another call,0,1
1104,the experienced sailor captain the ship,the experienced singer captain the ship,1,0
1105,he looked through a magnifier to observe a cell,he looked through a telescope to observe a cell,0,1
1107,josh stepped into a seashell when he walked along the beach,josh stepped on a seashell when he walked along the beach,0,1
1108,he walked barefoot over broken glass,he walked barefoot over smooth glass,0,1
1111,james drove his car for a long time everyday,james liked his car for a long time everyday,1,0
1115,he is the first man born on the moon,he is the first man landed on the moon,0,1
1117,the newborn monkey drinks milk from its mother's breast,the newborn monkey drinks banana from its mother's breast,1,0
1118,carrots make tom sick,carrots make rabbits sick,1,0
1119,josh thought of an idea and wrote a history,josh thought of an idea and wrote a story,0,1
1120,jane drove so fast that she got a movie ticket,jane drove so fast that she got a speeding ticket,0,1
1122,he got punished by the boss because of his hard work,he got paid by the boss because of his hard work,0,1
1126,frank brought a can of jewelry from the grocery shop,frank brought a can of beer from the grocery shop,0,1
1128,tom fell and broke his heart,tom fell and broke his arm,0,1
1130,the shower curtain looks good,the shower curtain tastes good,1,0
1131,jamie served delicious food on a dish,jamie served delicious food on a laptop,1,0
1133,judy used an earpick to clean between her teeth,judy used a toothpick to clean between her teeth,0,1
1134,suzie bought her parents a new car for her birthday,suzie bought her parents a new car for Christmas,0,1
1135,lily hid behind a hair,lily hid behind a chair,0,1
1136,she opened the curtain when she woke up,she opened the shower curtain when she woke up,1,0
1138,hats protect the head from sun and rain,hats expose the head to sun and rain,1,0
1140,he lent me some bills,he lent me some money,0,1
1141,I gave him the key to break the door,I gave him the key to open the door,0,1
1142,lucy made some tea to serve the guest,lucy drank some tea to serve the guest,1,0
1143,paul has a picture taken with two Americas,paul has a picture taken with two Americans,0,1
1145,I heard her singing in the next city,I heard her singing in the next room,0,1
1150,she made a beautiful cloth for the dinner party,she made a beautiful dress for the dinner party,0,1
1151,the advanced auto machine will cost us a lot of labor,the advanced auto machine will save us a lot of labor,0,1
1154,he tried hard to succeed to frustrate his parents,he tried hard to succeed to please his parents,0,1
1156,people became ignorant after they read the news,people became knowledgeable after they read the news,0,1
1158,he prevented the car from going on the road,he prevented the car from going off the road,0,1
1159,franklin is singing in the choir,franklin is dancing in the choir,1,0
1160,Fiona wrote a shopping list after she went to the supermarket,Fiona wrote a shopping list before she went to the supermarket,0,1
1161,police officers enjoy eating donuts in an emergency,police officers enjoy eating donuts in spare time,0,1
1162,jill wrote a book with monsters,jill wrote a book about monsters,0,1
1163,she flew on a fly abroad,she flew on a plane abroad,0,1
1164,we talked too much that we all puked later,we ate too much that we all puked later,0,1
1166,he got dirty after he bought the house,he got dirty after he painted the house,0,1
1168,larry put his leisure suit on for the meeting,larry put his swimsuit on for the meeting,1,0
1169,he put a piece of apple in his mouth,he put an apple in his mouth,1,0
1171,alfred stopped at the drive-thru for a hamburger,alfred stopped at the drive-thru for a lobster,1,0
1172,"on the day of the concert, we went to the dining hall very early for seats","on the day of the concert, we went to the concert hall very early for seats",0,1
1173,they bought paper made of steel,they bought paper made of wood,0,1
1175,joey used a towel to dry himself,joey used a mop to dry himself,1,0
1179,sleeping pills keep him warm in the wild,sleeping bags keep him warm in the wild,0,1
1190,the student attended several lectures to learn from different professors,the student attended several lectures to teach different professors,1,0
1191,all the guest of the party sat next to the cake,all the guest of the party sat onto the cake,1,0
1192,mia got a discount on her groceries so she spent less money,mia got a discount on her groceries so she spent more money,1,0
1193,the sun is rising and it's getting bright outside,the sun is rising and it's getting dark outside,1,0
1195,a canal was constructed next to the farmland for irrigation,a canal was constructed next to the farmland for flood,1,0
1196,the skydiver glided safely to the seabed,the skydiver glided safely to the ground,0,1
1198,todd opened the window to let the fresh air out,todd opened the window to let the fresh air in,0,1
1200,jane painted a chair and put it aside,jane painted a chair and sat on it,1,0
1201,lily ordered a salad at a vegetarian restaurant,lily ordered a steak at a vegetarian restaurant,1,0
1203,"there is a huge, splendid cattle standing on the top of the hill","there is a huge, splendid castle standing on the top of the hill",0,1
1204,he found a check of one million dollars in his wallet,he found cash of one million dollars in his wallet,1,0
1205,he parked his car in the wrong place so he was asked to sell it,he parked his car in the wrong place so he was asked to move it,0,1
1206,sally hatched some eggs for the Christmas eggnog,sally cracked some eggs for the Christmas eggnog,0,1
1209,jones lost some weight and his clothes fit loosely,jones gained some weight and his clothes fit loosely,1,0
1210,he left his dog at his home when he headed for work,he left his dog in his office when he headed for work,1,0
1213,to accommodate the bugs he converted the sofa into a bed,to accommodate the guests he converted the sofa into a bed,0,1
1215,joanna made a pot of chill for dinner,joanna made a pot of chili for dinner,0,1
1219,in windy days everyone had to hold onto their hats,in windy days everyone had to hold onto their shoes,1,0
1220,after eating I put the plate in the sink,after cooking I put the plate in the sink,1,0
1222,after a long time of walking my foot went numb,after a long time of sitting my foot went numb,0,1
1223,the photographer skipped the moment when the kids smiled,the photographer snapped the moment when the kids smiled,0,1
1224,I slipped on the wet floor,I slipped on the cracked floor,1,0
1227,the kid was spoiled and ran away from home,the kid was abused and ran away from home,0,1
1229,the bartender refused to serve the lonely patron,the bartender refused to serve the drunk patron,0,1
1230,the student received detention for his excellent grades,the student received a scholarship for his excellent grades,0,1
1231,a train went through a tunnel and the inside of it went dark,a train went through a bridge and the inside of it went dark,1,0
1232,the turtle hid in its shell to avoid an enemy,the turtle hid in its shell to hunt a fish,1,0
1235,the food he dropped was ruined by his dog,the food he dropped was cooked by his dog,1,0
1236,the book was deemed inappropriate for children,the book was deemed inappropriate for human,1,0
1237,the driver made a wrong turn and the trip took a shorter time,the driver made a wrong turn and the trip took longer time,0,1
1238,after I replaced the batteries the flashlight was on,after I replaced the batteries the flashlight was dead,1,0
1241,jason held the door for the woman entering behind him,jason held the door for the woman entering before him,1,0
1243,the security guard put the man down for his sneaky behavior,the security guard let the man pass for his sneaky behavior,1,0
1246,the patient is getting worse so the hospital sent him home,the patient is getting better so the hospital sent him home,0,1
1247,we found no seats in the theater so we sat down,we found empty seats in the theater so we sat down,0,1
1250,she covered her ears at the deafening alarm,she covered her ears at the smelly smoke,1,0
1252,the coach gave his player a high five,the coach gave the referee a high five,1,0
1253,bob said my breath smelled of garlic so I brushed my teeth,bob said my breath smelled of garlic so I wiped my mouth,1,0
1257,I wiped the book with a tissue and the dust on the cover came off,I wiped the book with a tissue and the words on the cover came off,1,0
1258,the student chewing gum in class was forced to swallow it in,the student chewing gum in class was forced to spit it out,0,1
1264,the boy filled the bucket with sand,the boy filled the bucket with air,1,0
1265,taylor downgraded her computer hardware for a better experience,taylor upgraded her computer hardware for a better experience,0,1
1266,after a religious awakening she began to go to church,after a religious awakening she began to travel around,1,0
1269,the boy felt homesick in another country,the boy felt homesick at his parent's,1,0
1270,she launched a rocket and then it flew up into the sky,she designed a rocket and then it flew up into the sky,1,0
1272,he put the flowers he just bought into the vase,he put the tree he just bought into the vase,1,0
1275,the pipe burst because the water was frozen,the pipe burst because the water was unsanitary,1,0
1278,the team lost the game due to the injury of the referee,the team lost the game due to the injury of their best player,0,1
1279,children are not allowed to watch the movie because it's animated,children are not allowed to watch the movie because it's rated R,0,1
1281,the student's grade was higher for the incorrect answer on the exam,the student's grade was lower for the incorrect answer on the exam,0,1
1283,monica pushed herself off the top of the slide and glided down,monica pushed herself off the top of the slide and crawled up,1,0
1284,humans fly in the sky,birds fly in the sky,0,1
1286,I write with a comb,I write with a pencil,0,1
1288,I enjoy dancing shows in radio,I enjoy dancing shows on TV,0,1
1291,he runs errands to earn money,he runs errands to spend money,1,0
1293,You will sleep more if you want to get somewhere,You will study more if you want to get somewhere,0,1
1294,you feel sleepy when you advance into a battle,you feel fear when you advance into a battle,0,1
1295,You would cool off because you want to feel more comfortable,You would cool off because you want to feel more exciting,1,0
1296,You would hang out at school because you want to drink with friends,You would hang out at the bar because you want to drink with friends,0,1
1298,You would buy something big because you want to carry it with you,You would buy something small because you want to carry it with you,0,1
1303,"I'm too full for lunch, so I'm going for a walk","I'm too full for lunch, so I'm going to eat more",1,0
1306,You can practice English by communicating more with others,You can practice English by speaking more Spanish,1,0
1309,babies are smaller than adults,babies are bigger than adults,1,0
1311,Something that might happen as a consequence of answering questions is you are dead,Something that might happen as a consequence of answering questions is you are correct,0,1
1315,I feel dirty after taking a bath,I feel clean after taking a bath,0,1
1317,harder tires grip better in wet weather,Softer tires grip better in wet weather,0,1
1320,Most boys make up,Most girls make up,0,1
1323,"I watered the flowers every day, so it opened very well","I did not water the flowers, so it opened very well",1,0
1326,"I never exercise, so I am very healthy","I exercise every day, so I am very healthy",0,1
1329,I like to fail,I like to win,0,1
1330,a winter day would make you want to fly a kite,a spring day would make you want to fly a kite,0,1
1332,He put a basketball in the printer.,He put a sheet of paper in the printer.,0,1
1337,Your father gave birth to you,Your mother gave birth to you,0,1
1338,he usually goes to the gym to sleep,he usually goes to the gym to do exercise,0,1
1339,people often go swimming in a car,people often go swimming in a pool,0,1
1340,he uses soap to clean himself,he uses a stone to clean himself,1,0
1342,people usually dream when they fall asleep,people usually dream when they are awake,1,0
1344,he uses a lot of water to post a message,he uses a lot of words to post a message,0,1
1346,he uses water to warm himself,he uses fire to warm himself,0,1
1347,he is drunk because he drinks too much alcohol,he is drunk because he sleeps a lot,1,0
1350,Eating more vegetables will make people healthy.,Eating more vegetables will kill people,1,0
1354,Dieting is a way to lose weight,Dieting is a way to gain weight,1,0
1355,Most people work to spend money,Most people work to earn money,0,1
1356,males are those who get pregnant and give birth to the next generation,females are those who get pregnant and give birth to the next generation,0,1
1358,Gravity can start an electronic device,Electricity can start electronic devices,0,1
1359,People usually have breakfast after lunch,People usually have breakfast before lunch,0,1
1363,He filled the car with water and drove off,He filled the car with petrol and drove off,0,1
1364,She often competes with her classmates who are equal to her grades,She often competes with her classmates who are much worse than her,1,0
1366,I need a dictionary to translate languages I don't understand,I need newspapers to translate languages I don't understand,1,0
1368,She often observes the stars with a telescope in the daytime,She often observes the stars with a telescope at night,0,1
1373,People usually go to bars for milk,People usually go to bars for drinks,0,1
1375,"If you think TV programs are too loud, you can reduce the volume","If you think TV programs are too loud, you can increase the volume",1,0
1378,People usually travel to the other side of the earth by plane,People usually travel to the other side of the earth on foot,1,0
1381,a new hairstyle will give me a new look,a new hairstyle will give me the same look,1,0
1386,milk is from cows' body,milk is from milkers' body,1,0
1388,you can set cheese to catch the mouse,you can set a mouse trap to catch the mouse,0,1
1390,this car is too expensive for Tom to buy it,this car is too cheap for Tom to buy it,1,0
1391,people can pick watermelons off from trees,people can pick lemons off from trees,0,1
1393,this plate looks very good,this plate tastes very good,1,0
1394,I'm afraid to take flight so the plane may crash,I'm afraid to take flight because the plane may crash,0,1
1398,silk is a common material for wedding gowns,silk is a common material for wedding rings,1,0
1399,he likes sitting in a boat and floating on the desert,he likes sitting in a boat and floating on the lake,0,1
1400,"if you want to travel, you should have a talk with a travel agent","if you want to travel, you should have a talk with a pilot",1,0
1402,you need to be asleep first then you can awake,you need to have a dream first then you can awake,1,0
1407,he is rude to others so he has many friends,he is kind to others so he has many friends,0,1
1409,I often watch movies with my girlfriend at the cinema,I often watch movies with my girlfriend in the gallery,1,0
1413,we use windows to let the light shine into the house,we use walls to let the light shine into the house,1,0
1414,we can learn what will happen in the future by reading diary,we can learn what happened in the past by reading diary,0,1
1416,I learned to play basketball to enjoy music,I learned to play the piano to enjoy music,0,1
1417,microphone is often a remarkable character of the speaker,confidence is often a remarkable character of the speaker,0,1
1419,humans can fly with wings,humans can fly with planes,0,1
1420,curiosity is one of the reasons people travel,laziness is one of the reasons people travel,1,0
1421,two people who hate each other will kiss,two people who love each other will kiss,0,1
1422,a first class airline seat is for rich people,a first class airline seat is for fat people,1,0
1424,he swims in his own swimming pool every day,he swims in his own bathtub every day,1,0
1425,the telephone is one of the most important invitations in human history,the telephone is one of the most important inventions in human history,0,1
1427,he is a pitiful person because he has no home,he is a pitiful person because he has no debit,1,0
1431,nearsighted people need glasses to read,nearsighted people need glasses to sleep,1,0
1432,many precious stones are used in jewelry,many precious stones are used in cooking,1,0
1436,I felt the building was shaking and then I realized it was rainy,I felt the building was shaking and then I realized it was an earthquake,0,1
1437,they gave me a crutch to sit when I came in,they gave me a chair to sit when I came in,0,1
1438,children can't learn to cry until they reach a certain age,children can't learn to read until they reach a certain age,0,1
1440,I will make sure the door is locked when I leave the house,I will make sure the door is open when I leave the house,1,0
1441,I was so angry to see an old friend in a foreign land,I was so happy to see an old friend in a foreign land,0,1
1442,she had a bad day and she felt white,she had a bad day and she felt blue,0,1
1443,"when my plants are dry, I water them","when my plants are dead, I water them",1,0
1444,I enjoy the sunshine in the afternoon very much,I enjoy the sunshine in the evening very much,1,0
1446,I kicked the teammate into the goal and win the football match,I kicked the ball into the goal and win the football match,0,1
1447,it's really cold so I light a screen to get warmth and light,it's really cold so I light a fire to get warmth and light,0,1
1448,today I washed soup,today I washed vegetables,0,1
1449,I tripped on a rock and then fell,I tripped on a rock and then flied,1,0
1453,you can gather energy by eating food,you can gather energy by taking exercise,1,0
1455,I bought him knowledge,I bought him a book,0,1
1457,you need the right swimsuit if you want to fish,you need the right bait if you want to fish,0,1
1458,we need a referee to ensure the game is fair,we need a referee to ensure the game is fantastic,1,0
1461,"when I am not fit, I will go to the hospital to ask help from a doctor","when I am not fit, I will go to the pharmacy to ask help from a doctor",1,0
1462,we can find sugar in ocean water,we can find salt in ocean water,0,1
1464,I lost my car in the traffic jam,I lost patience in the traffic jam,0,1
1468,I felt very nervous after taking the midterm,I felt very nervous before taking the midterm,0,1
1474,drinking too much coffee can make you drunk,drinking too much vodka can make you drunk,0,1
1475,I am used to having a cup of coffee for waking up in the morning,I am used to having a cup of vodka for waking up in the morning,1,0
1476,grass is a common material for a bowl,glass is a common material for a bowl,0,1
1482,parents often use chocolate to reward their children,parents often use chocolate to punish their children,1,0
1486,I paid to grow longer hair,I wait to grow longer hair,0,1
1487,I have a basket for drinking water in my office,I have a bottle for drinking water in my office,0,1
1489,my dream is to be a teacher because I want to share my knowledge,my dream is to be a teacher because I want to share my food,1,0
1490,child need to be taught how to read,child need to be taught how to laugh,1,0
1491,the taste in art is a subjective matter,the taste in art is an objective matter,1,0
1493,the weight machine showed that I had grown taller,the weight machine showed that I had grown fatter,0,1
1495,"although he is rich, he lives a frugal life","because he is rich, he lives a frugal life",1,0
1497,"to be a husband, you need to accept strict training","to be a pilot, you need to accept strict training",0,1
1498,the dog barked all day and I had to wear nasal plugs,the dog barked all day and I had to wear ear plugs,0,1
1500,I will wear thicker clothes in winter to stay warm,I will wear thicker eyeglasses in winter to stay warm,1,0
1501,I pulled the door shut with my hand,I pulled the door shut with my eye,1,0
1503,cut your toenails if you don't want your socks to have holes,cut your fingernails if you don't want your socks to have holes,1,0
1504,after finishing all my work I felt very relaxed,after finishing all my work I felt very stressful,1,0
1507,it's ok to go when the traffic light is red,it's dangerous to go when the traffic light is red,0,1
1508,people in the desert often look forward to flood,people in the desert often look forward to rain,0,1
1512,her snide comment about my weight greatly encouraged me,her snide comment about my weight greatly hurt me,0,1
1513,the ground was covered by wind after the storm,the ground was covered by leaves after the storm,0,1
1514,we can see different moon by traveling,we can see different people by traveling,0,1
1515,Jim stole her bicycle and now he is a criminal,Jim stole her heart and now he is a criminal,1,0
1518,the drink is too iced so I dropped many ice cubes in,the drink is too iced because I dropped many ice cubes in,0,1
1520,we dug on the wall to drill a well for the village,we dug on the ground to drill a well for the village,0,1
1522,he can't walk with an injured foot,he can't walk with an injured hand,1,0
1525,he is a nice boy because he smiles to everyone,he is a nice boy because he yells at everyone,1,0
1527,I took off my clothes to take a shower,I put on my clothes to take a shower,1,0
1528,Tom smashed glass and reused it after cleaning,Tom smashed glass and used another one after cleaning,0,1
1532,he got a divorce and became a single man,he got married and became a single man,1,0
1533,trees grow leaves to prevent being knocked down,trees grow roots to prevent being knocked down,0,1
1536,I applied for the job to earn money,I applied for the job to relax,1,0
1537,I bought a new toothbrush to clean my teeth,I bought a new toothbrush to clean my face,1,0
1539,I hurried to the ticket window to buy two tickets,I hurried to the ticket window to sell two tickets,1,0
1541,I connected to the Internet to shop online,I connected to the hi-fi to shop online,1,0
1542,Alice lacks the leadership to be in charge of a project,Alice lacks the laziness to be in charge of a project,1,0
1543,"as a butcher, I killed farmers every day","as a butcher, I killed animals every day",0,1
1546,he brought a moon for his wife,he brought a moon cake for his wife,0,1
1547,Tom hunted a bear in the forest,Tom hunted a bear in the library,1,0
1548,he went to the kitchen because he felt sleepy,he went to the bedroom because he felt sleepy,0,1
1549,he was very happy when his pay raised,he was very sad when his pay raised,1,0
1551,we always drink apples at breakfast,we always drink juice at breakfast,0,1
1553,a credit card allows me to pay money later,a credit card allows me not to pay money,1,0
1554,I do homework every day to keep healthy,I do sports every day to keep healthy,0,1
1555,I built a car in the store,I brought a car in the store,0,1
1557,I draw well so I have an advantage in art,I swim well so I have an advantage in art,1,0
1558,her skin got whiter after sunbathing,her skin got more brown after sunbathing,0,1
1559,I speeded up my car to park it,I slowed down my car to park it,0,1
1564,policeman tried to arrest criminals to send them to prison,policeman tried to arrest criminals to send them home,1,0
1567,nurses take care of doctors,nurses take care of patients,0,1
1569,I called a taxi and paid for the trip,I called a taxi and paid for the car,1,0
1572,a calculator can help you do sums faster,a ruler can help you do sums faster,1,0
1574,I used glass to make a fish tank by myself,I used steel to make a fish tank by myself,1,0
1577,we need woods to produce erasers,we need woods to produce pencils,0,1
1579,a fine day is a good chance to dry the clothes,a rainy day is a good chance to dry the clothes,1,0
1580,if you are robbed you should call the firefighter,if you are robbed you should call the police,0,1
1581,he had an operation on his brain yesterday,he had an operation on his mind yesterday,1,0
1582,the fish is a very common dish for coastal people,the bait is a very common dish for coastal people,1,0
1585,I bought some beef from the butcher to restock my freezer,I bought some apple from the butcher to restock my freezer,1,0
1587,eating too little is an unhealthy way to lose weight,eating too much is an unhealthy way to lose weight,1,0
1591,I'm looking for a policeman to mail the letter,I'm looking for a postman to mail the letter,0,1
1592,every time my cat eats a fish it is very happy,every time my cat eats bamboo it is very happy,1,0
1595,she asked the cook to add more salt because she loved sweets,she asked the cook to add more sugar because she loved sweets,0,1
1597,you need a hat to prevent the spread of infection,you need a mask to prevent the spread of infection,0,1
1598,I bought a razor for my mother as a gift,I bought a razor for my dad as a gift,0,1
1599,you need to hang off the phone when the phone is ringing,you need to answer the phone when the phone is ringing,0,1
1600,we agreed on a location before we met,we agreed on a location before we had a call,1,0
1603,Muslims do not eat pork because of religion,Muslims do not eat pork because of the taste,1,0
1606,he grew up one year younger after every birthday,he grew up one year older after every birthday,0,1
1610,I need a piece of soap to take a shower,I need toothpaste to take a shower,1,0
1616,reading can improve our thinking ability,running can improve our thinking ability,1,0
1617,spring is the season of harvest,autumn is the season of harvest,0,1
1618,advertising is used to show the shortcomings of products,advertising is used to show the advantages of products,0,1
1621,he needed a calculator to solve this difficult calculation,he needed a calculator to solve this simple calculation,1,0
1623,farmers can pick up apples on the trees,farmers can pick up apples on the ground,1,0
1627,my mother found that she was pregnant yesterday,my father found that he was pregnant yesterday,1,0
1629,my new day began with a beautiful afternoon,my new day began with a beautiful morning,0,1
1630,I bought some beds to open a cafe,I bought some chairs to open a cafe,0,1
1632,the game company makes games for money,the game company makes games for encouragement,1,0
1636,the handle on the door is for decoration,the handle on the door is for ease of use,0,1
1637,newspapers are printed by printers,newspapers are printed by journalists,1,0
1638,I need to buy a CD to watch videos at home,I need to buy a CD to listen to music at home,0,1
1639,you can download a wrench on the Internet to fix the windows,you can buy a wrench on the Internet to fix the windows,0,1
1641,my parents went to different public toilets just now,my parents went to the same public toilet just now,1,0
1643,programmers write code every day to earn money,programmers plant crops every day to earn money,1,0
1644,you don't need learning to be a musician,you need to have a long time learning to be a musician,0,1
1645,the library is a good place to study because of its quiet environment,the library is a good place to sleep because of its quiet environment,1,0
1651,Japanese has borrowed heavily from barking,Japanese has borrowed heavily from English,0,1
1654,the rain fell into my head and my brain got wet,the rain fell into my shoes and my socks got wet,0,1
1655,I can't live without snacks,I can't live without food,0,1
1657,stone can warp the paper,stone can hit through the paper,0,1
1661,I need inspirations to clean bowls,I need inspirations to design bowls,0,1
1663,I lit the fireplace to warm myself,I lit my house to warm myself,1,0
1665,we can play with dogs,we can talk with dogs,1,0
1666,he thought it would rain soon so he carried sunglasses,he thought it would rain soon so he carried an umbrella,0,1
1668,we can use fabricated data in scientific researches,we can use real data in scientific researches,0,1
1669,we should ignore the traffic light when we go across the road,we should pay attention to the traffic light when we go across the road,0,1
1672,my best friend was in my lost wallet,my favorite photo was in my lost wallet,0,1
1673,"if we pick up other's wallet, we should return it to the owner","if we pick up other's wallet, we should share it with our friends",1,0
1677,I found a lipstick in my mother's makeup cabinet,I found a lipstick in my mother's first-aid kit,1,0
1680,I bought some desserts in the shopping mall for my daughter,I bought some desert in the shopping mall for my daughter,1,0
1681,low-calorie food is more likely to make people fat,high-calorie food is more likely to make people fat,0,1
1683,humans' lifespan has been extended thanks to the development of medical technology,humans' lifespan has been shortened thanks to the development of medical technology,1,0
1684,one day humans will settle on another planet,one day humans will settle on another star,1,0
1687,appearance is not very important for actors,appearance is not very important for athletes,0,1
1691,I cut my hair longer at the barber's,I cut my hair shorter at the barber's,0,1
1692,I can count the number of stars in the sky,I can count the number of the moon in the sky,0,1
1696,chefs should wear gloves before preparing food for customers,chefs should wash their hands before preparing food for customers,0,1
